crop_mgt,mon_1,day_1,mon_2,day_2,operation,op_data1,op_data2,op_data3,doy1,doy2,land_use,year
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl266,2001
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl266,2001
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl269,1999
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl269,1999
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl269,1999
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl269,1999
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl269,1999
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl269,1999
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl269,1999
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl343,1999
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl343,1999
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl343,1999
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl343,1999
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl343,1999
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl343,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl343,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl343,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl343,1999
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl344,1999
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl344,1999
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl344,1999
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl344,1999
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl344,1999
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl344,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl344,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl344,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl344,1999
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl362,1997
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl362,1997
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl362,1997
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl362,1997
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl362,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl362,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl362,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl362,1997
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl388,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl388,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl388,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl388,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl388,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl388,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl388,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl388,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl388,1998
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl443,1999
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl443,1999
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl443,1999
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl443,1999
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl443,1999
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl443,1999
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl443,1999
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl465,1998
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl465,1998
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl465,1998
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl465,1998
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl465,1998
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl465,1998
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl465,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl472,1999
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl472,1999
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl472,1999
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl472,1999
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl472,1999
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl472,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl472,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl472,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl472,1999
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl474,1999
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl474,1999
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl474,1999
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl474,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl474,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl474,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl474,1999
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl480,1997
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl480,1997
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl480,1997
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl480,1997
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl480,1997
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl480,1997
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl480,1997
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl492,1999
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl492,1999
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl492,1999
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl492,1999
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl492,1999
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl492,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl492,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl492,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl492,1999
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl613,1999
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl613,1999
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl613,1999
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl613,1999
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl613,1999
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl613,1999
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl613,1999
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl624,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl624,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl624,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl624,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl624,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl624,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl624,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl624,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl624,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl625,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl625,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl625,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl625,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl625,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl625,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl625,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl625,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl625,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl629,1997
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl629,1997
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl629,1997
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl629,1997
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl629,1997
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl629,1997
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl629,1997
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl629,1997
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl632,1999
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl632,1999
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl632,1999
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl632,1999
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl632,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl632,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl632,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl632,1999
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl634,1999
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl634,1999
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl634,1999
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl634,1999
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl634,1999
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl634,1999
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl634,1999
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl688,1998
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl688,1998
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl688,1998
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl688,1998
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl688,1998
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl688,1998
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl688,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl688,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl688,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl688,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl823,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl823,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl823,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl823,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl823,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl823,1998
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl823,1998
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl823,1998
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl835,1999
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl835,1999
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl835,1999
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl835,1999
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl835,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl835,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl835,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl835,1999
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl836,1999
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl836,1999
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl836,1999
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl836,1999
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl836,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl836,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl836,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl836,1999
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl850,1999
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl850,1999
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl850,1999
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl850,1999
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl850,1999
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl850,1999
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl850,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl850,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl850,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl850,1999
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl925,1998
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl925,1998
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl925,1998
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl925,1998
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl925,1998
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl952,1998
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl952,1998
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl952,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl952,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl952,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl952,1998
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl960,1997
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl960,1997
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl960,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl960,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl960,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl960,1997
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl961,1997
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl961,1997
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl961,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl961,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl961,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl961,1997
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl964,1996
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl964,1996
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl964,1996
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl964,1996
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl964,1996
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl964,1996
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl964,2001
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl964,2001
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl964,2001
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl964,2001
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl964,2001
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl964,2001
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl965,1996
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl965,1996
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl965,1996
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl965,1996
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl965,1996
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl965,1996
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl965,2001
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl965,2001
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl965,2001
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl965,2001
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl965,2001
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl965,2001
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl973,1996
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl973,1996
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl973,1996
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl973,1996
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl973,1996
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl973,1996
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl973,2001
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl973,2001
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl973,2001
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl973,2001
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl973,2001
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl973,2001
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl974,1996
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl974,1996
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl974,1996
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl974,1996
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl974,1996
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl974,1996
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl974,2001
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl974,2001
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl974,2001
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl974,2001
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl974,2001
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl974,2001
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl975,1996
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl975,1996
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl975,1996
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl975,1996
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl975,1996
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl975,1996
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl975,2001
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl975,2001
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl975,2001
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl975,2001
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl975,2001
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl975,2001
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl994,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl994,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl994,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl994,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl994,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl994,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl994,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl994,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl994,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl995,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl995,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl995,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl995,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl995,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl995,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl995,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl995,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl995,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl996,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl996,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl996,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl996,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl996,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl996,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl996,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl996,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl996,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl997,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl997,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl997,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl997,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl997,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl997,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl997,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl997,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl997,1998
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl998,1997
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl998,1997
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl998,1997
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl998,1997
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl998,1997
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl998,1997
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl998,1997
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl999,1997
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl999,1997
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl999,1997
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl999,1997
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl999,1997
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl999,1997
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl999,1997
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl1008,1999
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl1008,1999
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl1008,1999
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl1008,1999
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl1008,1999
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl1008,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl1008,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl1008,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl1008,1999
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl1022,1997
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl1022,1997
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl1022,1997
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl1022,1997
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl1022,1997
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl1023,1997
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl1023,1997
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl1023,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl1023,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl1023,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl1023,1997
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl1029,1998
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl1029,1998
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl1029,1998
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl1029,1998
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl1029,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl1044,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl1044,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl1044,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl1044,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl1044,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl1044,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl1044,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl1044,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl1044,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl1057,1997
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl1057,1997
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl1057,1997
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl1057,1997
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl1057,1997
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl1057,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl1057,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl1057,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl1057,1997
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl1058,1997
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl1058,1997
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl1058,1997
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl1058,1997
